"file_code","dataset_id","NCBI_SRA_accession","NCBI_SRA_biosample","sample_code","DNA_RNA","fraction_name","sample_fixation","reads_total","reads_corrected_total","reads_corrected_photo","reads_final","project","cruise","station_id","date","depth_level","depth","elevation","substrate","latitude","longitude","site_name","country","oceanic_region","biome","vegetation","climate","bottom_depth","temperature","salinity","ice_coverage","Chla","NO3","NH4","PO4","Si","dataset_code","dataset_name","gene","gene_region","organelle","region","ecosystem","ecosystem_climate","substrate_type","label","ss_temperature","coalesce_salinity"
"39P-st6-5",18,"SRR12190040","","39P-st6-5","DNA","pico","",14871,14848,13728,NA,"Antar_INACH","","6","2015-01-17","surface",5,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,1.02115,34.008,NA,2.122,13.133,NA,1.338,25.887,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-surface-water",0.316916666666667,34.008
"39PT-st6-5",18,"SRR12190084","","39PT-st6-5","DNA","pico","",30437,30287,26023,NA,"Antar_INACH","","6","2015-01-17","surface",5,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,1.02115,34.008,NA,2.122,13.133,NA,1.338,25.887,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-surface-water",0.316916666666667,34.008
"40N-st6-15",18,"SRR12190062","","40N-st6-15","DNA","nano","",13608,13600,12459,NA,"Antar_INACH","","6","2015-01-18","euphotic",15,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,0.8848,34.01965,NA,2.43,22.926,NA,1.716,52.921,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-euphotic-water",0.316916666666667,34.01965
"40N-st6-20",18,"SRR12190061","","40N-st6-20","DNA","nano","",34034,34028,29216,NA,"Antar_INACH","","6","2015-01-18","euphotic",20,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,0.814433,34.0315,NA,1.428,12.996,NA,1.442,35.595,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-euphotic-water",0.316916666666667,34.0315
"40N-st6-25",18,"SRR12190060","","40N-st6-25","DNA","nano","",83560,83474,62995,NA,"Antar_INACH","","6","2015-01-18","euphotic",25,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,0.7646,34.05045,NA,1.183,17.942,NA,1.845,54.102,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-euphotic-water",0.316916666666667,34.05045
"40N-st6-5",18,"SRR12190063","","40N-st6-5","DNA","nano","",70679,70601,69040,NA,"Antar_INACH","","6","2015-01-18","surface",5,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,1.1727,33.9972,NA,4.26,15.483,NA,1.588,53.302,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-surface-water",0.316916666666667,33.9972
"40N-st6-50",18,"SRR12190058","","40N-st6-50","DNA","nano","",11525,11426,9151,NA,"Antar_INACH","","6","2015-01-18","euphotic",50,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,NA,NA,NA,0.722,24.947,NA,2.04,55.32,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-euphotic-water",0.316916666666667,34.1945555555556
"40NT-st6-15",18,"SRR12190091","","40NT-st6-15","DNA","nano","",10614,10551,9751,NA,"Antar_INACH","","6","2015-01-18","euphotic",15,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,0.8848,34.01965,NA,2.43,22.926,NA,1.716,52.921,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-euphotic-water",0.316916666666667,34.01965
"40P-st6-15",18,"SRR12190038","","40P-st6-15","DNA","pico","",27787,27703,26865,NA,"Antar_INACH","","6","2015-01-18","euphotic",15,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,0.8848,34.01965,NA,2.43,22.926,NA,1.716,52.921,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-euphotic-water",0.316916666666667,34.01965
"40P-st6-20",18,"SRR12190036","","40P-st6-20","DNA","pico","",37080,37069,30847,NA,"Antar_INACH","","6","2015-01-18","euphotic",20,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,0.814433,34.0315,NA,1.428,12.996,NA,1.442,35.595,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-euphotic-water",0.316916666666667,34.0315
"40P-st6-25",18,"SRR12190035","","40P-st6-25","DNA","pico","",21397,21397,17631,NA,"Antar_INACH","","6","2015-01-18","euphotic",25,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,0.7646,34.05045,NA,1.183,17.942,NA,1.845,54.102,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-euphotic-water",0.316916666666667,34.05045
"40P-st6-5",18,"SRR12190039","","40P-st6-5","DNA","pico","",43160,43158,43158,NA,"Antar_INACH","","6","2015-01-18","surface",5,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,1.1727,33.9972,NA,4.26,15.483,NA,1.588,53.302,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-surface-water",0.316916666666667,33.9972
"40P-st6-50",18,"SRR12190034","","40P-st6-50","DNA","pico","",17262,17247,15073,NA,"Antar_INACH","","6","2015-01-18","euphotic",50,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,NA,NA,NA,0.722,24.947,NA,2.04,55.32,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-euphotic-water",0.316916666666667,34.1945555555556
"40PT-st6-15",18,"SRR12190083","","40PT-st6-15","DNA","pico","",50060,49801,45029,NA,"Antar_INACH","","6","2015-01-18","euphotic",15,NA,"water",-62.2031,-58.9208,"Fieldes Bay","Antarctica","Southern Ocean",NA,NA,"polar",NA,0.8848,34.01965,NA,2.43,22.926,NA,1.716,52.921,"Antarctic_Fildes_Bay_2015_18S_V4_sorted","Antarctic - Fildes Bay sorted - 2015","18S rRNA","V4","nucleus","Southern Ocean","coastal","","sorted phytoplankton","18-Antarctic_Fildes_Bay_2015_18S_V4_sorted-6-euphotic-water",0.316916666666667,34.01965
"ERR1079196",9,"ERR1079196","","114_30_04","DNA","pico","",20500,18339,111,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","114","2012-07-06","euphotic",30,NA,"water",78.7538,-12.7862,"","","Arctic Ocean",NA,NA,"polar",NA,-1.57,31.55,NA,NA,NA,NA,NA,NA,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-114-euphotic-water",-1.087,31.55
"ERR1079197",9,"ERR1079197","","176_20_04","DNA","pico","",17912,14819,11428,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","176","2012-07-20","euphotic",20,NA,"water",78.6102,5.068,"","","Arctic Ocean",NA,NA,"polar",NA,6.07,35.04,NA,NA,NA,NA,0.4,3.8,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-176-euphotic-water",4.8143125,35.04
"ERR1079198",9,"ERR1079198","","183_25_04","DNA","pico","",10449,9384,136,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","183","2012-07-22","euphotic",25,NA,"water",79.0643,3.3328,"","","Arctic Ocean",NA,NA,"polar",NA,5,34.93,NA,NA,NA,NA,NA,NA,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-183-euphotic-water",2.81128571428571,34.93
"ERR1079199",9,"ERR1079199","","185_25_04","DNA","pico","",10772,9633,0,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","185","2012-07-23","euphotic",25,NA,"water",79.7397,4.5053,"","","Arctic Ocean",NA,NA,"polar",NA,4.69,34.9,NA,NA,NA,NA,0.21,3.01,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-185-euphotic-water",2.93842857142857,34.9
"ERR1079200",9,"ERR1079200","","209_32_04","DNA","pico","",11435,9608,7043,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","209","2012-08-06","euphotic",32,NA,"water",81.4935,30.1722,"Nansen Basin","","Arctic Ocean",NA,NA,"polar",NA,-0.04,34.27,NA,NA,NA,NA,0.49,2.41,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-209-euphotic-water",-0.6815,34.27
"ERR1079201",9,"ERR1079201","","218_50_04","DNA","pico","",17594,15057,8788,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","218","2012-08-07","euphotic",50,NA,"water",82.99,30.0538,"Nansen Basin","","Arctic Ocean",NA,NA,"polar",NA,-1.74,34.25,NA,NA,NA,NA,0.45,1.9,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-218-euphotic-water",-1.32733333333333,34.25
"ERR1079202",9,"ERR1079202","","235_26_04","DNA","pico","",27737,25237,17631,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","235","2012-08-13","euphotic",26,NA,"water",83.9227,60.6552,"Nansen Basin","","Arctic Ocean",NA,NA,"polar",NA,-1.68,34.18,NA,NA,NA,NA,0.54,2.97,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-235-euphotic-water",-1.6,34.18
"ERR1079203",9,"ERR1079203","","250_30_04","DNA","pico","",21551,19155,15032,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","250","2012-08-18","euphotic",30,NA,"water",83.5882,87.4518,"Nansen Basin","","Arctic Ocean",NA,NA,"polar",NA,-1.68,34.13,NA,NA,NA,NA,0.41,1.69,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-250-euphotic-water",-1.659,34.13
"ERR1079204",9,"ERR1079204","","27_30_04","DNA","pico","",13880,12135,8793,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","27","2012-06-21","euphotic",30,NA,"water",78.8292,7.0223,"","","Arctic Ocean",NA,NA,"polar",NA,4.37,35.11,NA,NA,NA,NA,0.71,4.38,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-27-euphotic-water",5.3505625,35.11
"ERR1079205",9,"ERR1079205","","287_20_04","DNA","pico","",10217,8441,2262,NA,"Polarstern ARK-XXVII/PS80","Polarstern ARK-XXVII/3","287","2012-08-27","euphotic",20,NA,"water",82.1657,126.97,"Amundsen Basin","","Arctic Ocean",NA,NA,"polar",NA,-1.37,31.38,NA,NA,NA,NA,0.3,4.44,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-287-euphotic-water",-1.76428571428571,31.38
"ERR1104687",9,"ERR1104687","","329_20_04","DNA","pico","",8399,6434,2464,NA,"Polarstern ARK-XXVII/PS80","Polarstern ARK-XXVII/3","329","2012-09-05","euphotic",20,NA,"water",81.8758,130.878,"Amundsen Basin","","Arctic Ocean",NA,NA,"polar",NA,-1.48,31.04,NA,NA,NA,NA,0.28,3.42,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-329-euphotic-water",-1.7028,31.04
"ERR1104688",9,"ERR1104688","","132_12_04","DNA","pico","",13117,12912,8046,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","132","2012-07-09","euphotic",12,NA,"water",78.824,-3.939,"","","Arctic Ocean",NA,NA,"polar",NA,-1.49,32.48,NA,NA,NA,NA,0.64,7.56,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-132-euphotic-water",-0.572538461538462,32.48
"ERR1104689",9,"ERR1104689","","130_05_04","DNA","pico","",17960,16863,15089,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","130","2012-07-08","surface",5,NA,"water",78.8327,-4.5963,"","","Arctic Ocean",NA,NA,"polar",NA,-1.58,32.02,NA,NA,NA,NA,NA,NA,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-130-surface-water",-1.3538,32.02
"ERR1110228",9,"ERR1110228","","357_15_04","DNA","pico","",6628,5684,919,NA,"Polarstern ARK-XXVII/PS80","Polarstern ARK-XXVII/3","357","2012-09-19","euphotic",15,NA,"water",87.9245,61.125,"Amundsen Basin","","Arctic Ocean",NA,NA,"polar",NA,-1.8,33.11,NA,NA,NA,NA,0.23,1.52,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-357-euphotic-water",-1.6715,33.11
"ERR1110291",9,"ERR1110291","","311_20_04","DNA","pico","",28871,25015,12146,NA,"Polarstern ARK-XXVII/PS80","Polarstern ARK-XXVII/3","311","2012-09-01","euphotic",20,NA,"water",77.3968,118.196,"Amundsen Basin","","Arctic Ocean",NA,NA,"polar",NA,-0.27,32.1,NA,NA,NA,NA,0.19,1.28,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-311-euphotic-water",-1.75166666666667,32.1
"ERR1110292",9,"ERR1110292","","341_19_04","DNA","pico","",17419,14378,8653,NA,"Polarstern ARK-XXVII/PS80","Polarstern ARK-XXVII/3","341","2012-09-09","euphotic",19,NA,"water",85.159,123.359,"Amundsen Basin","","Arctic Ocean",NA,NA,"polar",NA,-1.54,29.97,NA,NA,NA,NA,0.25,4.69,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-341-euphotic-water",-1.762,NA
"ERR1110293",9,"ERR1110293","","53_20_04","DNA","pico","",11590,9919,2885,NA,"PS80 IceArc","Polarstern ARK-XXVII/3","53","2012-06-25","euphotic",20,NA,"water",78.8288,4.0085,"","","Arctic Ocean",NA,NA,"polar",NA,4.98,34.96,NA,NA,NA,NA,0.71,3.97,"Arctic_Nansen_Basin_2012","Arctic - Nansen Basin - 2012","18S rRNA","V4","nucleus","Arctic Ocean","oceanic","","water","9-Arctic_Nansen_Basin_2012-53-euphotic-water",4.77913333333333,34.96
"ERR1993216",19,"ERR1993216","","","DNA","pico-nano","",86838,86790,71023,NA,"Baltic_2013","","A","2013-04-15","surface",3,NA,"water",59.8398,23.251,"Krogarviken","","Baltic Sea",NA,NA,"polar",3,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-A-surface-water",9.1266,NA
"ERR1993217",19,"ERR1993217","","","DNA","pico-nano","",73965,72644,31241,NA,"Baltic_2013","","A","2012-10-08","surface",3,NA,"water",59.8398,23.251,"Krogarviken","","Baltic Sea",NA,NA,"polar",3,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-A-surface-water",9.1266,NA
"ERR1993218",19,"ERR1993218","","","DNA","pico-nano","",87590,87434,25299,NA,"Baltic_2013","","B","2013-04-08","euphotic",15,NA,"water",59.8525,23.2582,"Storfjärden","","Baltic Sea",NA,NA,"polar",30,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-B-euphotic-water",9.1266,NA
"ERR1993219",19,"ERR1993219","","","DNA","pico-nano","",68231,67328,22151,NA,"Baltic_2013","","B","2012-10-08","euphotic",15,NA,"water",59.8525,23.2582,"Storfjärden","","Baltic Sea",NA,NA,"polar",30,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-B-euphotic-water",9.1266,NA
"ERR1993220",19,"ERR1993220","","","DNA","pico-nano","",65408,65224,21860,NA,"Baltic_2013","","A","2013-05-08","surface",3,NA,"water",59.8398,23.251,"Krogarviken","","Baltic Sea",NA,NA,"polar",3,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-A-surface-water",9.1266,NA
"ERR1993221",19,"ERR1993221","","","DNA","pico-nano","",81647,79944,32255,NA,"Baltic_2013","","A","2012-10-29","surface",3,NA,"water",59.8398,23.251,"Krogarviken","","Baltic Sea",NA,NA,"polar",3,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-A-surface-water",9.1266,NA
"ERR1993222",19,"ERR1993222","","","DNA","pico-nano","",55192,53469,14438,NA,"Baltic_2013","","B","2013-01-21","euphotic",15,NA,"water",59.8525,23.2582,"Storfjärden","","Baltic Sea",NA,NA,"polar",30,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-B-euphotic-water",9.1266,NA
"ERR1993223",19,"ERR1993223","","","DNA","pico-nano","",74401,74172,9508,NA,"Baltic_2013","","B","2013-03-25","euphotic",15,NA,"water",59.8525,23.2582,"Storfjärden","","Baltic Sea",NA,NA,"polar",30,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-B-euphotic-water",9.1266,NA
"ERR1993224",19,"ERR1993224","","","DNA","pico-nano","",75409,73903,36950,NA,"Baltic_2013","","B","2012-10-08","euphotic",15,NA,"water",59.8525,23.2582,"Storfjärden","","Baltic Sea",NA,NA,"polar",30,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-B-euphotic-water",9.1266,NA
"ERR1993225",19,"ERR1993225","","","DNA","pico-nano","",81240,80885,39940,NA,"Baltic_2013","","A","2013-05-13","surface",3,NA,"water",59.8398,23.251,"Krogarviken","","Baltic Sea",NA,NA,"polar",3,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-A-surface-water",9.1266,NA
"ERR1993226",19,"ERR1993226","","","DNA","pico-nano","",79223,78453,18172,NA,"Baltic_2013","","A","2013-01-07","surface",3,NA,"water",59.8398,23.251,"Krogarviken","","Baltic Sea",NA,NA,"polar",3,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-A-surface-water",9.1266,NA
"ERR1993227",19,"ERR1993227","","","DNA","pico-nano","",70764,69895,24917,NA,"Baltic_2013","","B","2012-10-29","euphotic",15,NA,"water",59.8525,23.2582,"Storfjärden","","Baltic Sea",NA,NA,"polar",30,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-B-euphotic-water",9.1266,NA
"ERR1993228",19,"ERR1993228","","","DNA","pico-nano","",82384,82144,22905,NA,"Baltic_2013","","A","2013-04-08","surface",3,NA,"water",59.8398,23.251,"Krogarviken","","Baltic Sea",NA,NA,"polar",3,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-A-surface-water",9.1266,NA
"ERR1993229",19,"ERR1993229","","","DNA","pico-nano","",73607,71820,27738,NA,"Baltic_2013","","A","2012-11-19","surface",3,NA,"water",59.8398,23.251,"Krogarviken","","Baltic Sea",NA,NA,"polar",3,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-A-surface-water",9.1266,NA
"ERR1993231",19,"ERR1993231","","","DNA","pico-nano","",75487,75397,33967,NA,"Baltic_2013","","B","2013-04-15","euphotic",15,NA,"water",59.8525,23.2582,"Storfjärden","","Baltic Sea",NA,NA,"polar",30,NA,NA,NA,NA,NA,NA,NA,NA,"Baltic_Sea_2012_2013","Baltic Sea - Gulf of Finland - 2012-2013","18S rRNA","V4","nucleus","Baltic Sea","coastal","","water, ice","19-Baltic_Sea_2012_2013-B-euphotic-water",9.1266,NA
